abs,adaptive_cruise_control,age_when_licensed,airbags,anti_theft_dsc_ind,assignedlossespd3yrs_cg,auto_parking,blind_spot,body_style_transition,brake_assist,camera,cargo_length,class_curr,co2_emissions,convertible_indicator,convictioncountmajor3yrs_cg,convictioncountminor3yrs_cg,convictioncriminal3yrs,credit_consent,credit_score,credit_score_avg,cross_traffic,curb_weight,datasource,deductible_amount_m,diploma_above_bachelor,diploma_bachelor,diploma_college,diploma_high_school,diploma_no,diploma_trades,diploma_univ_certificate,drive_train,driver_count,driver_monitor,driverage_m,drv_training_ind,engine_availability,engine_configuration,engine_cylinder,engine_displacement,engine_forced_induction,engine_fuel,engine_supplemental,er_enrolledind_cg,exposure,fsa_m,fuel_cons_city_l_per_100k,fuel_cons_comb_l_per_100k,fuel_cons_comb_mpg,fuel_cons_hwy_l_per_100k,fuel_cons_model_sim_score,full_cov_ind,garagedpostalcode_cg,gender,grad_lic_dsc_ind,headlight,hill_start,homeowner_flag,homeowner_ratio,horsepower,household_income,hybrid_veh_dsc_ind,lane_assist,large_city_ind,limit_amount_m,marital_status,mitigation_all_speed,mitigation_low_speed,mover_ratio,multi_prod_dsc_ind,multi_veh_dsc_ind,nsf_flag,occupation_arts,occupation_business,occupation_edu_gov,occupation_health,occupation_management,occupation_other,occupation_science,occupation_service,occupation_trades,oo_ind,perimeter_detection,pol_op_cnt,pol_veh_cnt,preferredclientrating_cg,price,programmable_key,region_curr,retiree_dsc_ind,rolling_year_m,size_code,stability_control,suspensioncount_cg,tenant_flag,terr_curr,theft_deterrent_system,timelicensed_cg,traction_control,traffic_jam_assist,unemployed_rate,urban_rural_curr,use,veh_acq_type,veh_age_when_pur,veh_gtr_op_dsc_ind,veh_own_yrs,vehicleage_m,vehiclecode_cg_4,vrg_actual,wheelbase,yearsclaimsfree_m,incurred_loss_m,claim_count_new
4,0,18,4,N,0,0,0,LP,1,0,0,33,373,0,0,0,0,Y,597,760.054361,0,2575,PC,,0.0341387377,0.0897411216,0.3010679174,0.3645660877,0.2252089565,0.1067369784,0.0123176424,2,1,0,64,N,STD,V,8,5300,"",G,0,0,"10,001 to 20,000 kms",K0L,18,16.2,17,14.1,930,0,K0L1L0,Male,N,0,0,1,0.803142329,295,79712.5,N,0,No,1000000,Married,0,0,0.3181189488,Y,Y,1,0.0249856845,0.1239711742,0.1229242364,0.0742503446,0.1211817721,0.1132053123,0.0454336813,0.2226039067,0.23111789,0,0,2,2,1,62563,0,NEW,N,2017,L,1,0,1,89,CE,46,1,0,4.5,R,P,Purchased Used,11,N,2,13,5725,,3302,46,1553.05,1
2,0,17,2,N,0,0,0,1P,0,0,0,32,,0,0,0,0,Y,739,769.83871,0,2114,PC,,0.0953101798,0.1643030513,0.2776317366,0.3184537311,0.1292117315,0.1292117315,0,1,1,0,55,N,STD,V,8,5200,"",G,0,0,"20,001 to 30,000 kms",N3R,,,,,4800,0,N3R5T2,Male,N,0,0,1,0.8666666667,220,89100.02,N,0,No,1000000,Single,0,0,0.1578947368,Y,N,0,0,0.1053605157,0.1053605157,0.1053605157,0.1053605157,0.1053605157,0.2231435513,0.2231435513,0.1053605157,0,0,1,1,1,27875,0,COR,N,2017,L,0,0,0,80,"",38,0,0,0,U,WA,Purchased Used,9,N,10,19,2727,,3937,38,1534.18,1
4,0,32,5,N,0,0,0,4D,0,0,0,29,265,0,0,1,0,Y,712,743.275,0,1589,PC,,0,0.1053605157,0.4054651081,0.4567584025,0.1431008436,0.0689928715,0,1,1,0,34,N,STD,V,6,3800,"",G,0,0,"20,001 to 30,000 kms",L2R,13.7,11.5,25,8.8,320,0,L2R6G6,Male,N,0,0,0,0.65,200,96285.28,N,0,No,1000000,Single,0,0,0.1818181818,Y,N,0,0,0.0741079722,0.0741079722,0.0741079722,0.1541506798,0.0741079722,0.0741079722,0.3364722366,0.2411620568,0,0,1,1,0,30763,0,COR,N,2018,L,0,0,1,33,DEG1,2,2,0,7.1,U,WA,Purchased Used,11,N,0,11,6309,,2807,2,1552.69,1
4,0,24,4,N,0,0,0,4D,0,0,0,32,298,0,0,0,0,Y,558,717.657143,0,1533,PC,,0,0.1381503385,0.1758906665,0.2984929886,0.5436154466,0.0327898228,0,1,1,0,48,N,STD,V,6,2500,"",G,0,0,"10,001 to 20,000 kms",M3L,14.15,12.95,22,11.5,720,1,M3L2B1,Male,N,0,0,0,0.8181818182,155,53827.94,N,0,No,2000000,Single,0,0,0.2941176471,N,N,0,0.0487901642,0.1541506798,0.1000834586,0.0487901642,0.0487901642,0.1000834586,0.0487901642,0.2719337155,0.2719337155,0,0,1,1,1,27494,0,COR,N,2018,M,0,0,0,76,C,24,0,0,19,U,WC,Purchased Used,13,N,0,13,1095,,2700,7,1681.24,1
4,0,22,5,N,0,0,0,SP,2,2,0,29,209,0,0,0,0,Y,752,722.763285,0,1608,PC,,0.3371155303,0.5865013177,0.090818674,0.1469419982,0.0096931292,0.0178431336,0.0194811356,2,1,0,35,N,STD,L,4,2400,"",G,0,1,"10,001 to 20,000 kms",M5E,10.3,9.1,31,7.6,680,1,M5E2A1,Male,N,0,2,0,0.3755555556,185,151622.37,N,0,Yes,1000000,Single,0,0,0.899380805,Y,N,0,0.0353671438,0.3071758671,0.1474166476,0.0555698512,0.2265276493,0,0.1609303668,0.1700420472,0.0019323678,0,0,1,1,0,36939,0,COR,N,2019,M,2,0,1,75,EG,13,2,0,3.8,U,WA,Purchased Used,3,N,2,5,0271,,2620,13,50000,1
4,0,23,5,N,0,0,0,SP,2,1,0,32,215,0,0,0,0,Y,792,734.361111,0,1469,PC,,0.1473247148,0.3784364357,0.2129219972,0.2474081733,0.1008046991,0.0137933221,0.0277795641,2,1,0,50,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",L4G,10.65,9.35,30,7.75,680,1,L4G0J5,Female,N,0,0,1,0.8965517241,176,135270.25,N,0,No,1000000,Married,0,0,0.4318181818,Y,Y,1,0.0392207132,0.2376716519,0.1226023221,0.0392207132,0.1670540847,0.0194180859,0.1445812288,0.2376716519,0.0800427077,0,0,3,3,0,34124,0,COR,N,2018,M,2,0,0,63,CEG1,27,2,0,1.9,U,P,Purchased New,0,N,7,7,1417,,2640,27,1523.08,1
4,0,16,5,N,0,0,0,4D,2,1,0,31,205,0,0,0,0,Y,525,726.924731,0,1445,PC,,0.1203636822,0.2706458853,0.2842515374,0.257222865,0.097374164,0.063851472,0.0208340869,1,1,0,44,N,STD,L,4,2000,T,G,0,0,"10,001 to 20,000 kms",L1R,10.5,8.9,32,7,710,1,L1R3C3,Female,N,0,0,1,0.9444444444,274,135906.23,N,0,No,1000000,Married,0,0,0.2051282051,Y,N,0,0.0402738991,0.1718502569,0.2198594761,0.0402738991,0.1563460704,0.0540672213,0.0822380982,0.2198594761,0.0966268357,0,0,1,1,1,34019,0,COR,N,2018,L,2,0,0,65,CEG1,28,2,0,10.3,U,P,Leased Used,2,N,4,6,1587,,2795,28,103502,1
4,0,16,5,N,0,0,1,SV,2,1,0,33,,0,0,0,0,Y,698,765.429287,1,1960,PC,,0.0531770846,0.1358239604,0.3473823374,0.3412927144,0.1407797228,0.1024875402,0.0099133402,1,1,0,67,N,STD,V,6,3600,"",G,0,0,"20,001 to 30,000 kms",K9A,,,,,3400,1,K9A4J9,Male,N,0,0,0,0.9253365973,283,133026.13,N,0,No,2000000,Married,0,0,0.324099723,Y,Y,0,0.0177922014,0.1605681852,0.1164871951,0.102598083,0.1141589054,0.1014493178,0.054355414,0.2286044932,0.1802490172,0,1,2,2,1,35695,0,NEW,N,2018,L,2,0,0,89,DEG1,51,2,0,3.7,R,WC,Purchased New,0,N,7,7,2662,,3078,51,1571.82,1
,,17,,N,0,,,"",,,,30,,,0,0,0,Y,793,772.517647,,,PMSC,0,0.0581076308,0.2769867833,0.1381503385,0.3094220591,0.1568424715,0.1198011998,0.0495969411,,1,,38,N,"","",,,"","","",0,"10,001 to 20,000 kms",L9H,,,,,,1,L9H0A7,Female,N,,,0,0.9846153846,,196793.03,N,,No,2000000,Married,,,0.2971014493,Y,Y,0,0.0324352758,0.1738469298,0.1124779834,0.0773866636,0.1865859556,0.1124779834,0.0773866636,0.212561442,0.088947486,0,,1,1,0,,,COR,N,2015,"",,0,0,80,"",21,,,4.1,U,WB,Purchased New,0,N,0,0,UNUN,,,21,1552.36,1
4,0,23,5,N,0,0,0,4D,2,0,0,27,236,0,0,0,0,N,2000,726.951613,0,1505,PC,,0.0540672213,0.2071896234,0.274129106,0.3213819909,0.2363887781,0.0236697441,0.0117648416,1,1,0,24,N,STD,L,4,2000,T,G,0,0,"10,001 to 20,000 kms",L6Y,11.85,10.25,27.5,8.3,350,1,L6Y4P1,Male,Y,1,0,0,0.5714285714,200,73183.4,N,0,Yes,1000000,Single,0,0,0.3794871795,N,N,0,0.019048195,0.2090917979,0.0287101059,0.0784716154,0.0784716154,0.1095622025,0.0483185773,0.3196336723,0.2090917979,0,0,1,1,0,32528,0,COR,N,2018,M,2,0,0,71,CEG1,1,2,0,8.4,U,WB,Purchased Used,11,N,0,11,9018,,2709,1,1536.26,1
4,0,42,4,N,0,0,0,SP,1,0,0,33,304,0,0,0,0,"",3000,743.328571,0,1760,PMSC,0,0.1766235357,0.2719337155,0.1653239804,0.2972515235,0.1106655679,0.0588405,0.0289875369,2,1,0,67,N,STD,V,6,3000,"",G,0,0,"10,001 to 20,000 kms",M2J,14.6,13.2,21,11.4,520,0,M2J3B1,Female,N,0,0,1,0.7619047619,220,102388.98,N,0,No,1000000,Married,0,0,0.2521008403,Y,Y,0,0.0645385211,0.1823215568,0.087011377,0.1576289442,0.1335313926,0,0.087011377,0.2076393648,0.1576289442,0,0,2,2,0,40478,0,COR,Y,2014,M,1,0,0,77,EG1,25,1,0,11.8,U,P,Purchased Used,4,N,7,11,7659,,2715,25,24851.94,1
4,0,23,4,N,0,0,0,4D,0,0,0,29,265,0,0,0,0,Y,493,755.234694,0,1563,PC,,0.0101523715,0.0842603436,0.2910547569,0.4679854651,0.2643865098,0.0518250679,0,1,1,0,33,N,STD,V,6,3800,"",G,0,0,"20,001 to 30,000 kms",L9S,13.7,11.5,25,8.8,270,0,L9S1W6,Male,N,0,0,0,0.875,200,111539.75,N,0,No,1000000,Married,0,0,0.2347826087,Y,Y,0,0,0.2595111955,0.0896121587,0,0.0438026227,0.0588405,0.0289875369,0.3166696093,0.3364722366,0,0,1,1,0,31993,0,NEW,N,2017,L,0,0,1,86,EG,10,0,0,7.1,R,WB,Purchased Used,12,N,2,14,6335,,2769,10,8763.04,1
4,0,21,5,N,0,0,0,4D,2,0,0,30,182.5,0,0,0,0,Y,682,760.740741,0,1247,PC,,0.0392207132,0.1670540847,0.3136575589,0.424883194,0.0800427077,0.1226023221,0,1,1,0,38,Y,STD,L,4,1800,"",G,0,0,"10,001 to 20,000 kms",L9C,8.85,7.95,35.5,6.75,270,1,L9C6A9,Female,N,0,0,1,1,132,119766.77,N,0,No,1000000,Married,0,0,0.2068965517,Y,N,0,0,0.1670540847,0.1670540847,0,0.0800427077,0,0.0800427077,0.6190392084,0.0800427077,0,0,1,1,0,16748,0,COR,N,2019,M,2,0,0,79,EG,17,2,0,7.7,U,WB,Purchased Used,5,N,2,7,0445,,2600,17,25000,1
4,0,25,5,N,0,0,0,SP,2,0,0,32,292,0,0,0,0,Y,608,752.111111,0,1800,PC,,0.2113090937,0.2719337155,0.2113090937,0.1541506798,0.1541506798,0,0.1000834586,2,1,0,56,N,STD,L,4,2300,T,G,0,0,"20,001 to 30,000 kms",K1G,14,12.7,22,11,620,1,K1G4S9,Female,N,2,0,1,0.75,240,183511.68,N,0,No,2000000,Married,0,0,0.0833333333,Y,N,1,0,0.2006706955,0.2006706955,0.0953101798,0.0953101798,0,0.0953101798,0.3184537311,0.0953101798,0,0,1,1,1,45580,0,NEW,N,2017,M,2,0,0,13,CEG,31,2,0,0,U,WA,Purchased Used,7,N,3,10,1400,,2650,31,51825.48,1
4,0,21,5,N,0,0,0,4D,2,0,0,33,209,0,0,0,0,Y,3000,746.428571,0,1550,PMSC,0,0.1397619424,0.3022808719,0.245122458,0.245122458,0.0909717782,0.0909717782,0,1,1,0,68,N,STD,L,4,2400,"",G,0,0,"0 to 10,000 Km",L4W,10.8,9.1,31,7.1,270,1,L4W4C9,Male,N,0,0,1,1,170,174069.46,N,0,Yes,1000000,Married,0,0,0.1666666667,Y,Y,0,0.0571584138,0.0571584138,0.1823215568,0.0571584138,0.1177830357,0.0571584138,0.0571584138,0.3254224004,0.1823215568,0,0,3,3,0,25247,0,COR,Y,2015,L,2,0,0,62,CEG1,47,2,0,0,U,P,Purchased New,0,N,3,3,5397,,2852,47,11611.13,1
4,0,16,5,N,0,0,0,2D,2,0,0,31,253,0,0,0,0,"",3000,769.028037,0,1508,PC,,0.0606246218,0.3155168714,0.1659851375,0.5714502456,0.0118344576,0.073203404,0,1,1,0,43,N,STD,V,6,3500,"",G,0,0,"20,001 to 30,000 kms",L3P,13,11,26,8.6,820,1,L3P4G5,Female,N,0,0,1,1,271,163034.63,N,0,Yes,1000000,Married,0,0,0.0824742268,Y,Y,0,0.0706175672,0.2876820725,0.1206279878,0.0706175672,0.1732717213,0,0.1206279878,0.1732717213,0.0706175672,0,0,2,2,1,37884,0,COR,N,2019,L,2,0,0,74,CEG,27,2,0,2.3,U,WA,Purchased New,0,N,7,7,0274,,2740,27,25036.26,1
4,0,18,5,N,0,0,0,4D,2,0,0,29,179,0,0,0,0,Y,870,746.276498,0,1235,PMSC,0,0.1730927504,0.3825508486,0.1652495729,0.2636896457,0.097298911,0.0133335309,0.0336732151,1,1,0,36,N,STD,L,4,1800,"",G,0,0,"0 to 10,000 Km",N2J,8.65,7.8,36,6.7,270,0,N2J1B9,Male,N,0,0,1,0.1343283582,132,70005.19,N,0,No,2000000,Single,0,0,0.6433121019,Y,N,0,0.0753494372,0.2251617155,0.1953087523,0.0840831172,0.1568424715,0.0162605209,0.1381503385,0.1381503385,0.0495969411,0,0,1,1,0,17425,0,COR,N,2015,M,2,0,1,32,EG,18,2,0,4,U,WA,Purchased Used,6,N,0,6,0445,,2600,18,1651.36,1
4,0,20,4,N,1,0,0,SP,2,0,0,32,276,0,0,1,0,Y,591,762.645533,0,1712,PMSC,0,0.0501497837,0.1120251874,0.2768711563,0.3397384344,0.2009726734,0.1089902837,0.0303471564,2,1,0,50,N,STD,V,6,3400,"",G,0,0,"0 to 10,000 Km",K0L,13.7,12,24,9.8,580,0,K0L2Z0,Male,N,0,0,0,0.8581560284,185,61654,N,0,No,1000000,Single,0,0,0.3434343434,N,N,0,0.0494800573,0.1404518355,0.1247034785,0.0494800573,0.1015364192,0.1247034785,0.0788939425,0.206049118,0.1976102493,0,0,1,1,0,34100,0,NEW,N,2016,L,2,0,0,89,CEG1,30,2,0,5.2,R,WC,Purchased Used,0,N,9,9,6394,,2855,1,34000,1
4,0,16,4,N,0,0,0,LP,0,0,0,34,,0,0,0,0,Y,865,749.238963,0,1900,PMSC,0,0.0471291403,0.0832982142,0.3170959577,0.332133835,0.2011681195,0.1244387677,0.0206725708,2,1,0,74,N,STD,V,6,4000,"",G,0,0,"0 to 10,000 Km",N0H,,,,,4000,1,N0H2K0,Male,N,0,0,1,0.8871715611,160,93417.66,N,0,No,1000000,Married,0,0,0.2923777019,Y,Y,0,0.0198462964,0.1429329034,0.1119322808,0.0654122652,0.0925846398,0.07831567,0.0677459885,0.3008690767,0.20932032,0,0,2,2,1,30062,0,NEW,Y,2015,L,0,0,0,84,D,58,0,0,5.5,R,P,Purchased Used,16,N,3,19,3659,,2845,58,1552.36,1
3,0,16,4,N,0,0,0,1P,0,0,0,33,363,0,0,0,0,Y,858,753.832838,0,1954,PC,,0.016349138,0.0786922686,0.3179341156,0.333482946,0.2765180119,0.1074416819,0.0087701544,1,1,0,68,N,STD,V,8,5400,"",G,0,0,"10,001 to 20,000 kms",P0J,17.9,15.8,18,13.3,730,0,P0J1H0,Male,N,0,0,0,0.8060512025,260,80202.33,N,0,No,1000000,Single,0,0,0.3160237389,N,N,0,0.0118169765,0.1019400383,0.1266326509,0.0691502155,0.1133874242,0.1648538638,0.0504435126,0.1911711721,0.2525738743,0,0,1,1,1,36482,0,NEW,N,2017,L,0,0,0,88,EG1,52,0,0,5.2,R,P,Purchased Used,15,N,1,16,3630,,3990,52,1522.8,1
4,2,34,5,N,0,0,2,4D,2,2,0,30,,0,0,0,0,Y,696,,2,1620,PC,,0.1541506798,0.4054651081,0.1541506798,0.2719337155,0.0487901642,0.0487901642,0.0487901642,1,1,0,37,Y,STD,L,4,2500,"",G,H,0,"20,001 to 30,000 kms",L4C,,,,,4000,1,L4C0X1,Male,Y,10,0,0,0.5714285714,208,90618.05,Y,2,No,2000000,Married,8,5,0.2727272727,Y,N,0,0,0.2231435513,0.2231435513,0.0689928715,0.1431008436,0,0.0689928715,0.2231435513,0.1431008436,0,0,1,1,0,42830,0,COR,N,2018,L,2,0,1,74,CEG,3,2,0,6.7,U,WA,Leased New,0,N,0,0,7747,,2824,3,203300,1
4,0,23,5,N,0,0,0,SW,2,0,0,30,285,0,0,0,0,Y,780,753.707006,0,1630,PMSC,0,0.0540847358,0.1272460168,0.2570505385,0.3337018029,0.2293100662,0.0962248477,0.021026579,2,1,0,37,N,STD,L,5,2500,T,G,0,0,"0 to 10,000 Km",N0C,14.3,12.4,23,10.2,640,0,N0C1E0,Female,N,0,0,1,0.8884892086,208,110441.82,N,0,No,1000000,Married,0,0,0.2824022346,Y,Y,0,0.0223099047,0.109475116,0.0948138882,0.0497558813,0.1599590214,0.1306201824,0.0573206541,0.2366094312,0.2213525472,0,0,2,2,0,52960,0,NEW,N,2014,L,2,0,0,57,CEG1,14,2,0,7.4,R,WA,Purchased Used,10,N,1,11,0669,,2763,14,4003.92,1
4,0,16,5,N,0,0,0,4D,2,2,0,27,202.5,0,0,0,0,Y,656,767.494505,0,1254,PC,,0.0386148361,0.1466034742,0.2978344439,0.3184537311,0.2480729344,0.0544881853,0.0229895182,1,1,0,24,Y,STD,L,4,2000,"",G,0,0,"20,001 to 30,000 kms",P2A,9.8,8.6,33,7.15,270,1,P2A2X4,Female,N,0,2,1,0.7115384615,173,99980.47,N,0,No,2000000,Single,0,0,0.3496503497,Y,Y,0,0,0.109199292,0.2032282416,0.0470675109,0.109199292,0.1221026968,0.071458964,0.2915208488,0.1351747784,0,0,1,1,0,28454,0,NEW,N,2018,M,2,0,0,18,CEG1,9,2,0,4.6,R,WA,Purchased Used,1,N,1,2,0687,,2649,9,1558.95,1
4,0,24,4,N,0,0,0,1P,2,0,0,28,,0,0,0,0,Y,592,738.1875,0,2473,PC,,0.0410614868,0.1484200051,0.1823215568,0.4228568508,0.2762533766,0.0291565843,0.0410614868,2,1,0,29,N,STD,V,8,5700,"",G,0,0,"10,001 to 20,000 kms",L6P,,,,,4800,1,L6P1L7,Female,N,0,0,0,0.9302325581,390,108582.2,N,0,Yes,1000000,Married,0,0,0.17,Y,N,0,0.0105821093,0.1718502569,0.0540672213,0.0540672213,0.0652405219,0.1594277369,0.0879687729,0.2911970146,0.1971680649,0,2,1,1,0,46195,0,COR,N,2017,L,2,0,1,67,EG1,5,0,0,5.2,U,WA,Purchased Used,6,N,2,8,2774,,3556,4,50.8,1
4,0,16,4,N,0,0,0,4D,2,0,0,32,222,0,0,0,0,"",3000,738.080247,0,1448,PC,,0.1228981363,0.3083013597,0.2719337155,0.1621188495,0.0851578083,0.0925927868,0.0631789016,1,1,0,53,N,STD,L,4,2400,"",G,0,1,"10,001 to 20,000 kms",M9C,11.3,9.65,29,7.7,320,0,M9C4W8,Female,N,0,0,0,1,154,120968.3,N,0,No,1000000,Single,0,0,0.251497006,Y,N,0,0.0600180097,0.180381692,0.228009741,0.091434206,0.0703807968,0.0196084714,0.1460926185,0.1920777317,0.091434206,0,0,1,1,0,48260,0,COR,N,2018,M,0,0,0,62,EG1,37,0,0,22.3,U,WA,Purchased Used,3,N,8,11,0450,,2720,37,1623.6,1
4,0,36,5,N,0,0,0,SP,2,1,0,34,223,0,0,0,0,Y,834,756.219048,0,1613,PMSC,0,0.0108109161,0.0108109161,0.2841042511,0.6613984822,0.242140052,0.0327898228,0,2,1,0,82,N,STD,L,4,2500,"",G,0,0,"0 to 10,000 Km",L3V,10.9,9.7,29,8.2,580,1,L3V1J7,Female,N,0,0,0,0.4594594595,179,63795.56,N,0,No,2000000,Married,0,0,0.4672897196,Y,N,0,0.109199292,0.1892419996,0.1892419996,0,0.0350913198,0.0350913198,0.0350913198,0.4228568508,0.109199292,0,0,1,1,1,32351,0,NEW,Y,2016,M,2,0,0,85,EG,46,2,0,0,R,P,Purchased New,0,N,4,4,7638,,2660,46,1552.76,1
4,0,17,5,N,0,0,0,LP,2,0,0,31,340,0,0,0,0,Y,684,756.02848,0,2114,PC,,0.029409516,0.102891539,0.3808867421,0.3198085712,0.1776486511,0.1149693748,0.0114825345,2,1,0,43,N,STD,V,8,4600,"",G,0,0,"20,001 to 30,000 kms",N0N,16.9,14.8,19,12.1,820,1,N0N1T0,Female,N,0,0,0,0.8046607265,292,101530.65,N,0,No,2000000,Single,0,0,0.2991497037,Y,Y,0,0.0225291131,0.1315531526,0.0960530299,0.0906182339,0.1114294998,0.1332485472,0.0638786729,0.1742355252,0.253934548,0,0,2,2,1,54945,0,NEW,N,2019,L,2,0,1,43,EG1,26,2,0,9.2,U,P,Purchased Used,8,N,0,8,3662,,2889,26,25000,1
4,0,20,5,N,0,0,1,4D,2,1,0,28,261,0,0,0,0,Y,775,,0,1790,PMSC,0,0.2130932155,0.4323381264,0.1466034742,0.2084166676,0.0719734996,0.028170877,0.0359936026,2,1,0,25,N,STD,V,6,3700,"",G,0,0,"10,001 to 20,000 kms",M2J,13.15,11.35,24.5,9.25,310,1,M2J0A9,Male,N,2,2,0,0.1865168539,305,85998.81,N,0,No,1000000,Single,0,0,0.8737201365,Y,N,0,0.0194524259,0.2053518041,0.0820879969,0.046603415,0.046603415,0.0284210959,0.2882660141,0.3361220353,0.0632550486,0,1,1,1,0,49550,0,COR,N,2016,L,2,0,1,77,CEG,5,2,0,6.9,U,WA,Purchased Used,2,N,0,2,1532,,2776,5,71605.6,1
3,0,16,5,N,0,0,0,4D,0,0,0,32,194.5,0,0,0,0,"",760,768.337662,0,1189,PMSC,0,0.0320883146,0.1112256351,0.3949938082,0.3491842722,0.1718502569,0.0765400771,0.0105821093,1,1,0,57,N,STD,L,4,2000,"",G,0,0,"0 to 10,000 Km",L1B,9.75,8.45,33.5,6.85,320,1,L1B1G1,Male,N,0,0,1,0.90625,136,181066.27,N,0,No,1000000,Single,0,0,0.2242990654,Y,Y,0,0.0148150858,0.1941560144,0.1590646946,0.108633841,0.0606246218,0.108633841,0.0298529631,0.2492157916,0.1590646946,0,0,1,1,0,21419,2,COR,N,2015,M,0,0,0,66,EG1,41,1,0,4.3,U,WA,Purchased New,0,N,6,6,9020,,2613,41,449290.71,1
4,0,17,5,N,0,0,0,4D,2,1,0,31,194,0,0,0,0,Y,796,697.96,0,1458,PMSC,0,0.1941560144,0.1590646946,0.1590646946,0.3483066943,0.0606246218,0.125163143,0.0606246218,1,2,0,44,N,STD,L,4,2000,T,G,0,1,"20,001 to 30,000 kms",L7L,9.73,8.43,33.67,6.83,320,1,L7L3G2,Male,N,0,2,0,0.8,160,54616.37,N,0,No,2000000,Single,0,0,0.4473684211,Y,N,0,0,0.1053605157,0.1053605157,0.2231435513,0.1625189295,0.0512932944,0.0512932944,0.3566749439,0.0512932944,1,0,2,1,0,18895,0,COR,N,2016,M,2,0,0,68,CEG1,27,2,0,10,U,WC,Purchased New,0,N,2,2,2293,,2703,27,636316.98,1
4,0,17,4,N,0,0,0,4D,2,0,0,31,274,0,0,0,0,Y,698,758.035986,0,1740,PMSC,0,0.0311426474,0.1030552289,0.3297687415,0.3936655612,0.1912634942,0.0862024245,0.0084430598,1,1,0,46,N,STD,V,6,3500,"",G,0,0,"20,001 to 30,000 kms",K0A,13.7,11.9,24,9.6,520,1,K0A2A0,Male,N,0,0,1,0.8657937807,250,114436.33,N,0,No,2000000,Married,0,0,0.2526494277,Y,Y,0,0.0144549166,0.2032833684,0.1286045874,0.0695521556,0.1190068762,0.0440071007,0.0605023201,0.1905746986,0.2566402993,0,0,1,2,1,37413,0,NEW,N,2015,L,2,0,0,23,CEG1,29,2,0,2.8,R,WC,Purchased Used,4,Y,3,7,1256,,3048,29,73658.11,1
4,0,16,4,N,0,0,0,4D,0,0,0,29,183,0,0,2,0,Y,617,753.708333,0,1146,PMSC,0,0.0327898228,0.1017826943,0.2151113796,0.4382549309,0.2559333741,0.1017826943,0,1,1,0,35,N,STD,L,4,1700,"",G,0,1,"10,001 to 20,000 kms",L8N,8.85,7.95,35.5,6.8,350,0,L8N2R1,Male,N,0,0,0,0.3076923077,115,34278.63,N,0,No,1000000,Single,0,0,0.34375,N,N,0,0,0.0800427077,0.0800427077,0,0.0800427077,0.1670540847,0,0.6190392084,0.1670540847,0,0,1,1,0,20972,0,COR,N,2015,M,0,0,0,79,EG1,19,0,0,0,U,WA,Purchased Used,13,N,0,13,0251,,2620,9,72.58,1
4,0,31,5,N,0,0,0,SP,2,1,0,33,255,0,0,0,0,Y,772,740.75,0,1715,PMSC,0,0,0.0674412808,0.394654192,0.5705448585,0.1150693298,0.0674412808,0,2,1,0,62,N,STD,V,6,3000,"",G,0,0,"20,001 to 30,000 kms",K7K,12.5,11.1,25,9.4,730,1,K7K5Y3,Male,N,2,2,1,0.9523809524,220,62375.37,N,0,No,1000000,Married,0,0,0.431372549,Y,N,0,0,0.1484200051,0.1484200051,0.0350913198,0.0350913198,0,0.0350913198,0.5340824859,0.2318016141,0,1,1,1,1,38323,0,NEW,N,2015,M,2,0,0,89,CEG,31,2,0,6.9,R,WA,Purchased New,0,N,4,4,7952,,2670,7,1555.31,1
4,0,16,4,N,0,0,0,4D,0,0,0,25,198,0,0,1,0,N,2000,751.554822,0,1288,PC,,0.0263813481,0.0761322643,0.2354791818,0.3484752289,0.3406264551,0.0995913227,0.0132317452,1,1,0,20,Y,STD,L,4,2200,"",G,0,0,"10,001 to 20,000 kms",N0G,9.85,8.6,32.5,7.05,270,1,N0G2P0,Female,N,0,0,1,0.7647440052,155,92472.49,N,0,No,1000000,Single,0,0,0.2746447602,Y,Y,1,0.0208222552,0.0983496388,0.0799178248,0.0463951327,0.1422941829,0.2088217218,0.0374089421,0.2115956487,0.242150317,0,0,1,1,0,19210,0,COR,N,2017,M,0,0,0,38,EG1,4,1,0,4.4,R,WA,Purchased Used,6,N,2,8,6837,,2623,4,1522.8,1
4,0,18,5,N,0,0,0,4D,2,0,0,27,262,0,0,0,0,Y,544,,0,1655,PC,,0,0.0689928715,0.2231435513,0.6286086594,0.3101549283,0,0,1,1,0,23,Y,STD,V,6,3900,"",G,0,0,"10,001 to 20,000 kms",N3H,13.5,11.4,25,8.8,430,1,N3H1Y7,Female,N,0,0,0,0.2222222222,233,105419.98,N,0,No,2000000,Single,0,0,0.4666666667,N,N,1,0.2006706955,0.0953101798,0,0,0.0953101798,0.0953101798,0.0953101798,0.4519851237,0.0953101798,0,0,1,1,0,32093,0,COR,N,2018,L,2,0,0,31,DEG1,5,2,0,0,U,WA,Purchased Used,8,N,0,8,5486,,2807,5,1684.1,1
